FEATURE_ID,NAME,LEVEL_1,GEOCODE,index,class_id,level_0,level_1,level_2,level_3,level_4,color,feature_id,theme,raw,value,key,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,211,2,value,,"24675,99836","19132,47519","12588,53855","15473,21542","12656,6476","12591,75557","9531,632197","11796,01129","11595,55548","13184,53782","14720,16554","19292,61069","19017,57171","16669,30359","28376,1231","15735,45234","19877,48027","32309,93228","25084,46776","26419,74373","21096,41749","36734,60431","25271,38916","23888,60744","32904,20292","17712,01288","17527,3313","18478,71311","19625,20288","23765,85117","30264,57522","23498,61224","37672,38252","42812,60714","34352,87207","685,0352287"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,311,3,relative,,,"0,31","0,22","0,16","0,19","0,18","0,15","0,11","0,14","0,15","0,17","0,18","0,23","0,21","0,2","0,3","0,18","0,27","0,37","0,29","0,31","0,26","0,46","0,29","0,28","0,29","0,22","0,23","0,23","0,26","0,34","0,4","0,33","0,5","0,61","0,32"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,311,3,value,,,"24797,50623","17816,01092","12099,93392","14559,36006","13900,59575","11686,52631","8928,752153","11187,56855","11299,83227","13255,176","14560,31336","17076,84546","17066,94526","15787,022","22862,14943","14419,6175","21210,20181","29066,81644","22933,5948","24468,39989","20152,6466","34969,95415","23940,08117","22574,41969","22890,90988","15285,50976","15962,8778","15117,91907","17671,95412","22307,34072","27495,97878","23029,10824","35753,43948","44238,87905","19370,49035"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,411,4,relative,,,,"0,28","0,22","0,14","0,18","0,15","0,12","0,09","0,13","0,11","0,13","0,15","0,17","0,18","0,17","0,25","0,16","0,2","0,29","0,24","0,26","0,22","0,38","0,25","0,19","0,2","0,17","0,19","0,18","0,23","0,29","0,33","0,27","0,42","0,51"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,411,4,value,,,,"22570,97147","16972,7693","10690,4624","14196,99035","11317,69704","9769,099747","6922,439744","9814,561899","8252,371094","10498,5062","11347,38687","13813,84516","14183,10995","12733,31694","19553,24381","12472,99078","15545,98516","23208,70633","19113,61371","20026,26129","17110,57444","30732,70699","20480,84781","14625,73219","13906,62144","11797,40879","12316,66756","11963,92706","15041,28325","19557,18824","23605,04571","19553,07348","29952,56988","30960,36709"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,511,5,relative,,,,,"0,25","0,19","0,14","0,16","0,12","0,1","0,09","0,1","0,09","0,11","0,12","0,16","0,16","0,14","0,22","0,13","0,17","0,25","0,21","0,23","0,18","0,34","0,19","0,14","0,16","0,14","0,14","0,16","0,2","0,25","0,28","0,24","0,34"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,511,5,value,,,,,"19467,45689","14553,37297","10428,60072","11931,76392","9516,857062","8074,295914","6414,053788","7917,884673","7001,730729","8469,92287","9299,137921","12253,57355","11910,71639","11379,5237","17777,64445","10116,37985","13187,3325","19387,31353","16430,06634","17764,39978","14879,86861","27218,23121","14583,71049","9604,865608","10677,7348","9479,929833","9778,601034","10411,29574","13771,55534","17828,75467","20473,90012","17395,64678","20795,46728"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,611,6,relative,,,,,,"0,23","0,19","0,12","0,13","0,1","0,09","0,07","0,08","0,08","0,08","0,1","0,14","0,14","0,13","0,2","0,11","0,15","0,22","0,19","0,2","0,17","0,29","0,14","0,11","0,13","0,12","0,14","0,14","0,18","0,23","0,24","0,18"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,611,6,value,,,,,,"17535,73076","14565,7643","9404,905184","10016,74154","7625,140513","6944,078192","5021,221157","6775,108087","5797,597703","6677,103522","8171,683628","10697,31763","10709,38532","10220,24443","15306,4562","8844,210878","11655,76199","17298,38955","14849,19576","16317,00468","13381,73184","22607,95123","9989,565887","7751,350167","8480,975111","7898,336493","8924,093678","9367,566199","12871,59483","16231,03886","17074,71005","10887,14209"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,711,7,relative,,,,,,,"0,22","0,19","0,1","0,11","0,09","0,07","0,06","0,07","0,06","0,07","0,1","0,12","0,13","0,11","0,17","0,1","0,13","0,2","0,17","0,18","0,14","0,25","0,12","0,1","0,1","0,11","0,12","0,13","0,16","0,2","0,16"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,711,7,value,,,,,,,"17141,50732","14602,16767","8136,301267","8556,124869","7002,925896","5719,781809","4493,666012","5565,103586","4559,046626","5767,963481","7390,876286","9641,397317","9979,40202","8782,81487","13760,24581","7803,056624","10525,68213","15561,27058","13751,21981","14745,06583","10713,36811","17778,45401","8314,591675","6410,941789","7049,714019","7241,435176","8180,157591","8937,712304","11839,25852","14612,90476","9737,146593"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,811,8,relative,,,,,,,,"0,23","0,15","0,09","0,11","0,08","0,06","0,05","0,06","0,05","0,07","0,09","0,11","0,11","0,1","0,15","0,09","0,13","0,18","0,15","0,15","0,12","0,23","0,1","0,08","0,1","0,1","0,11","0,11","0,15","0,16"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,811,8,value,,,,,,,,"17788,95205","11898,8775","7017,189243","8217,187029","6009,814699","4967,061563","3878,574432","4397,427993","3856,419572","5026,864311","6733,992485","9082,84301","8438,549894","7841,710645","12074,82358","7030,7162","9729,553488","14318,92708","12521,18574","11337,76","8240,331338","16043,8579","6874,867179","5368,540659","6521,418076","6737,976115","7987,975817","8264,454096","10984,33369","9526,017338"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,911,9,relative,,,,,,,,,"0,2","0,14","0,09","0,1","0,07","0,06","0,04","0,05","0,04","0,06","0,08","0,11","0,1","0,09","0,14","0,09","0,11","0,16","0,12","0,11","0,11","0,22","0,09","0,08","0,09","0,09","0,11","0,1","0,13"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,911,9,value,,,,,,,,,"15430,52681","10988,16348","6646,48769","7624,419959","5238,549664","4366,228383","3040,188223","3760,637125","3408,001911","4539,005608","6240,030519","8356,674799","7578,524482","7257,573364","10953,19077","6646,716991","8935,498137","13141,40999","9524,835392","8059,992555","7347,407026","14420,4923","5926,931412","5074,213736","6219,841671","6690,67978","7855,594212","7203,774652","7624,86091"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1011,10,relative,,,,,,,,,,"0,18","0,14","0,08","0,07","0,06","0,04","0,03","0,04","0,04","0,05","0,07","0,09","0,09","0,09","0,13","0,07","0,1","0,13","0,09","0,1","0,1","0,19","0,08","0,07","0,09","0,09","0,09","0,08"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1011,10,value,,,,,,,,,,"13737,79243","10554,64323","6105,556651","5959,168092","4677,046176","3535,928087","2536,653149","3335,979769","3108,8899","4343,056698","5656,450028","7427,016509","6999,442656","6859,524151","10135,21637","6099,486946","8198,568694","10310,02849","6639,529499","7139,984054","6354,453013","13167,11533","5555,51793","4847,550073","6287,768196","6315,691639","6755,818199","4554,094574"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1111,11,relative,,,,,,,,,,,"0,18","0,12","0,07","0,07","0,05","0,04","0,03","0,04","0,04","0,05","0,06","0,09","0,08","0,08","0,12","0,07","0,09","0,1","0,08","0,09","0,08","0,19","0,08","0,07","0,08","0,08","0,06"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1111,11,value,,,,,,,,,,,"13616,74847","9141,480727","5283,392202","5174,331854","3833,80573","2991,677527","2294,277666","3131,105577","2900,428056","4022,103085","5079,512917","6727,205083","6541,346345","6314,79122","9374,407989","5670,1757","6741,50387","7350,877451","5767,853291","6008,497511","5407,640148","12327,1337","5350,652461","4813,769004","5856,986633","5569,646804","3659,622925"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1211,12,relative,,,,,,,,,,,,"0,17","0,1","0,07","0,05","0,04","0,04","0,03","0,04","0,03","0,05","0,06","0,08","0,08","0,07","0,11","0,06","0,07","0,09","0,07","0,08","0,07","0,17","0,08","0,06","0,08","0,06"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1211,12,value,,,,,,,,,,,,"12600,5657","7919,876763","4884,719069","4189,491268","3229,480151","2705,303379","2150,923827","3101,259736","2581,072077","3692,44877","4728,541058","6272,787944","6107,887529","5865,937478","8963,202328","4695,572874","4888,753574","6383,499819","4872,775325","5195,403271","4859,147557","11873,55711","5421,938107","4542,414612","5484,597014","3851,484145"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1311,13,relative,,,,,,,,,,,,,"0,15","0,1","0,05","0,05","0,04","0,03","0,03","0,03","0,03","0,04","0,06","0,08","0,07","0,07","0,1","0,05","0,06","0,08","0,06","0,07","0,07","0,17","0,07","0,06","0,07"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1311,13,value,,,,,,,,,,,,,"11729,41398","7350,595523","4250,503035","3655,308656","2939,473388","2587,492448","2045,341185","2623,523094","2386,748856","3444,363574","4460,840544","6008,663745","5793,96946","5552,240121","7788,20384","3620,293224","4363,06238","5374,578654","4218,162101","4821,957918","4765,448802","11952,92217","5207,923683","4315,688975","4085,825809"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1411,14,relative,,,,,,,,,,,,,,"0,15","0,08","0,05","0,04","0,03","0,03","0,02","0,03","0,03","0,04","0,06","0,07","0,07","0,06","0,09","0,05","0,06","0,07","0,06","0,07","0,07","0,17","0,07","0,05"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1411,14,value,,,,,,,,,,,,,,"11034,04474","6542,846865","3821,954317","3249,818502","2736,948379","2403,899882","1849,145814","2373,579261","2227,999877","3211,193299","4368,648841","5835,184098","5374,69868","4818,496824","6418,345218","3312,935458","3839,152939","4653,452131","3909,746841","4680,466204","5111,325573","12017,95162","4840,074119","3319,760702"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1511,15,relative,,,,,,,,,,,,,,,"0,12","0,07","0,05","0,04","0,03","0,03","0,02","0,03","0,03","0,04","0,05","0,07","0,06","0,06","0,09","0,05","0,05","0,06","0,06","0,07","0,07","0,15","0,06"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1511,15,value,,,,,,,,,,,,,,,"9782,491943","5735,14685","3621,840436","3018,687505","2580,221174","2118,229799","1693,145849","2259,091183","2119,206135","3064,024777","4257,130305","5607,254861","4674,906009","3906,80867","5990,205499","3013,755618","3467,726908","4211,443448","3801,983555","4841,082406","4882,046241","10859,47117","3780,638243"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1611,16,relative,,,,,,,,,,,,,,,,"0,12","0,07","0,04","0,04","0,03","0,03","0,02","0,03","0,03","0,04","0,05","0,06","0,05","0,05","0,08","0,04","0,05","0,06","0,06","0,06","0,06","0,11"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1611,16,value,,,,,,,,,,,,,,,,"9247,737076","5296,729096","3322,176622","3167,44735","2358,031815","1999,331446","1618,713429","2137,291211","2021,547563","2997,898284","4091,38181","4981,204825","3789,953818","3490,071981","5604,109952","2743,556013","3276,365924","4103,220612","4001,957816","4603,720522","4460,47415","6782,355224"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1711,17,relative,,,,,,,,,,,,,,,,,"0,12","0,06","0,04","0,03","0,03","0,02","0,02","0,03","0,02","0,04","0,05","0,06","0,05","0,05","0,08","0,04","0,05","0,06","0,05","0,06","0,06"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1711,17,value,,,,,,,,,,,,,,,,,"8874,164168","4708,064041","3234,754849","2571,089902","2202,507956","1925,280099","1541,502503","2074,869647","1887,584775","2868,190105","3706,032298","4102,213642","3498,016656","3071,086153","5291,272329","2588,069692","3131,396067","4328,22028","3836,924233","4399,043562","3501,761877"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1811,18,relative,,,,,,,,,,,,,,,,,,"0,11","0,06","0,04","0,03","0,03","0,02","0,02","0,02","0,02","0,03","0,04","0,06","0,05","0,04","0,08","0,04","0,05","0,06","0,05","0,06"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1811,18,value,,,,,,,,,,,,,,,,,,"8402,056761","4719,01776","2920,450022","2424,529493","2053,754284","1863,719825","1505,653014","2001,928143","1783,456397","2489,43319","3094,062963","3849,696528","3235,479211","2783,189834","5130,570266","2472,76643","3220,790786","4107,577537","3573,185688","3531,21864"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1911,19,relative,,,,,,,,,,,,,,,,,,,"0,1","0,06","0,03","0,03","0,02","0,02","0,02","0,02","0,02","0,03","0,04","0,05","0,04","0,04","0,07","0,04","0,04","0,05","0,05"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,1911,19,value,,,,,,,,,,,,,,,,,,,"8292,616935","4492,358675","2725,780064","2295,098104","1926,472701","1801,876063","1443,518415","1906,19121","1561,587714","2033,255433","2889,521506","3611,750631","2965,980763","2621,4697","4955,568462","2516,291108","3103,3382","3776,604002","2842,970896"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2011,20,relative,,,,,,,,,,,,,,,,,,,,"0,1","0,06","0,03","0,03","0,02","0,02","0,02","0,02","0,02","0,03","0,04","0,05","0,04","0,04","0,07","0,04","0,04","0,05"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2011,20,value,,,,,,,,,,,,,,,,,,,,"7602,773863","4352,898868","2528,828964","2169,147027","1868,065071","1721,783451","1387,635676","1669,547824","1264,509246","1924,512421","2781,785617","3409,615968","2754,652818","2554,513198","5051,33875","2538,708488","2813,302838","2757,558517"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2111,21,relative,,,,,,,,,,,,,,,,,,,,,"0,09","0,05","0,03","0,03","0,02","0,02","0,02","0,02","0,02","0,03","0,04","0,05","0,04","0,04","0,07","0,03","0,04"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2111,21,value,,,,,,,,,,,,,,,,,,,,,"7174,283238","4024,923803","2391,105844","2105,699616","1787,811402","1646,304229","1184,121507","1392,296893","1149,518793","1806,607629","2733,933915","3147,014056","2731,087289","2651,037027","4991,185404","2277,337684","2205,824443"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2211,22,relative,,,,,,,,,,,,,,,,,,,,,,"0,09","0,05","0,03","0,02","0,02","0,02","0,01","0,02","0,02","0,03","0,04","0,04","0,04","0,04","0,06","0,03"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2211,22,value,,,,,,,,,,,,,,,,,,,,,,"6857,732455","3779,227508","2309,87534","1969,561869","1707,008825","1448,252027","911,2358792","1281,972643","1048,192389","1866,78467","2536,825337","3067,584371","2872,716789","2595,981153","4664,167534","1826,910962"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2311,23,relative,,,,,,,,,,,,,,,,,,,,,,,"0,08","0,05","0,03","0,02","0,02","0,02","0,01","0,02","0,01","0,03","0,04","0,05","0,04","0,03","0,06"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2311,23,value,,,,,,,,,,,,,,,,,,,,,,,"6633,93171","3553,920972","2160,248444","1868,097013","1440,690573","1105,025463","838,4826156","1194,595762","968,5748401","1854,455581","2479,423169","3309,917323","2651,674903","2443,746985","3767,998004"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2411,24,relative,,,,,,,,,,,,,,,,,,,,,,,,"0,08","0,04","0,03","0,02","0,02","0,01","0,01","0,02","0,01","0,03","0,04","0,05","0,03","0,03"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2411,24,value,,,,,,,,,,,,,,,,,,,,,,,,"6400,44687","3347,209695","2031,917207","1619,587646","1129,549529","1006,570738","769,344897","1094,042724","930,2851844","1750,458724","2555,36517","3242,094793","2491,179972","1796,989949"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2511,25,relative,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,04","0,02","0,02","0,02","0,01","0,01","0,02","0,01","0,03","0,04","0,04","0,03"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2511,25,value,,,,,,,,,,,,,,,,,,,,,,,,,"5993,731629","3228,902984","1791,105528","1205,782513","1042,209898","949,9158636","782,6242595","1038,221259","902,3780572","1771,734656","2749,1914","2890,296068","1877,661315"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2611,26,relative,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,04","0,02","0,02","0,01","0,01","0,01","0,02","0,01","0,03","0,03","0,04"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2611,26,value,,,,,,,,,,,,,,,,,,,,,,,,,,"5901,651661","2840,393383","1372,157789","1095,237937","942,6261266","893,2233636","755,1347124","1035,128976","951,5616207","2153,953251","2298,615073","2318,867784"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2711,27,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,03","0,02","0,02","0,01","0,01","0,01","0,01","0,01","0,02","0,03"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2711,27,value,,,,,,,,,,,,,,,,,,,,,,,,,,,"5431,120901","2238,770489","1276,785261","1007,731192","890,2360575","870,039521","723,5567263","1054,81328","901,7734171","1635,560546","1704,881872"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2811,28,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,06","0,03","0,02","0,01","0,01","0,01","0,01","0,01","0,01","0,02"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2811,28,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4532,115405","1944,13973","1185,678179","922,1650188","856,7229542","814,835136","733,6686577","993,3086145","830,2340679","1222,758644"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2911,29,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,06","0,03","0,02","0,01","0,01","0,01","0,01","0,01","0,01"
2,Amazônia,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,2,age,2911,29,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4267,156027","1815,834464","1093,042007","881,5031619","861,1124434","796,5032566","702,6512586","1028,841769","583,0930429"
